Year,Language,Value,Percentage
2008,Bengali,21.262353,0.00000213
2008,Pashto,21.257036,0.00000213
2008,Esperanto,18.326624,0.00000183
2008,Swahili,18.324178,0.00000183
2008,Latin,17.607396,0.00000176
2008,Welsh,16.12817,0.00000161
2008,Belarusian,16.124754,0.00000161
2008,Kannada,13.196954,0.00000132
2008,Zulu,13.190114,0.00000132
2008,Moldavian,10.990427,0.00000110
2008,Khmer,8.061944,0.00000081
2008,Sinhalese,8.060749,0.00000081
2008,Basque,8.060232,0.00000081
2008,Nepali,7.329132,0.00000073
2008,Corsican,5.862439,0.00000059
2008,Norwegian-N,5.860586,0.00000059
2008,Marathi,5.860446,0.00000059
2008,Interlingua,5.130824,0.00000051
2008,Scots-Gaelic,5.12943,0.00000051
2008,Xhosa,5.128515,0.00000051
2008,Shona,1.46509,0.00000015
2008,Uighur,0.732545,0.00000007
2008,Kyrgyz,0.732545,0.00000007
2008,Turkmen,0,0.00000000
2009,English,9618135.101,0.95328944
2009,French,250541.9699,0.02483215
2009,Chinese,85365.27505,0.00846087
2009,Spanish,26989.52512,0.00267503
2009,Persian,17803.19573,0.00176454
2009,Arabic,16522.62396,0.00163762
2009,Portuguese,14763.59696,0.00146328
2009,Korean,12593.50771,0.00124819
2009,Turkish,11435.21701,0.00113339
2009,Japanese,5534.369967,0.00054853
2009,Russian,5526.263386,0.00054773
2009,German,4910.12954,0.00048666
2009,Italian,3067.937285,0.00030407
2009,Polish,2613.851444,0.00025907
2009,Thai,1735.257682,0.00017199
2009,Vietnamese,1442.216298,0.00014294
2009,Dutch,1219.925486,0.00012091
2009,Hebrew,1089.065265,0.00010794
2009,Indonesian,1011.570324,0.00010026
2009,Romanian,715.288117,0.00007089
2009,Tagalog,666.849665,0.00006609
2009,Hungarian,635.171856,0.00006295
2009,Swedish,536.454098,0.00005317
2009,Czech,424.618581,0.00004209
2009,Bulgarian,422.276125,0.00004185
2009,Danish,353.39093,0.00003503
2009,Ukrainian,325.715958,0.00003228
2009,Greek,316.6666,0.00003139
2009,Finnish,271.254039,0.00002689
2009,Faroese,210.731682,0.00002089
2009,Norwegian,204.552461,0.00002027
2009,Malay,200.51136,0.00001987
2009,Serbian,187.660551,0.00001860
2009,Slovak,164.240116,0.00001628
2009,Croatian,150.085302,0.00001488
2009,Tamil,122.009932,0.00001209
2009,Catalan,95.462777,0.00000946
2009,Lithuanian,89.564684,0.00000888
2009,Punjabi,80.90458,0.00000802
2009,Hindi,79.525279,0.00000788
2009,Latvian,67.924597,0.00000673
2009,Afrikaans,66.195417,0.00000656
2009,Albanian,64.328639,0.00000638
2009,Estonian,59.37832,0.00000589
2009,Icelandic,55.08272,0.00000546
2009,Bosnian,53.864705,0.00000534
2009,Slovenian,45.872626,0.00000455
2009,Azerbaijani,39.10426,0.00000388
2009,Maltese,33.007375,0.00000327
2009,Irish,28.716536,0.00000285
2009,Urdu,27.472675,0.00000272
2009,Malayalam,26.259989,0.00000260
2009,Gujarati,25.644271,0.00000254
2009,Armenian,25.039433,0.00000248
2009,Galician,20.148817,0.00000200
2009,Amharic,17.709627,0.00000176
2009,Frisian,17.706129,0.00000175
2009,Telugu,17.703276,0.00000175
2009,Swahili,17.095502,0.00000169
2009,Esperanto,16.490184,0.00000163
2009,Kannada,16.481609,0.00000163
2009,Pashto,13.424688,0.00000133
2009,Belarusian,12.212673,0.00000121
2009,Somali,10.986981,0.00000109
2009,Basque,10.374261,0.00000103
2009,Sinhalese,8.544766,0.00000085
2009,Norwegian-N,7.93603,0.00000079
2009,Welsh,7.933906,0.00000079
2009,Latin,6.711157,0.00000067
2009,Igbo,6.103485,0.00000060
2009,Yoruba,6.102602,0.00000060
2009,Uzbek,6.102094,0.00000060
2009,Moldavian,4.271271,0.00000042
2009,Uighur,4.271244,0.00000042
2009,Xhosa,3.050857,0.00000030
2009,Quechua,2.440452,0.00000024
2009,Scots-Gaelic,2.440241,0.00000024
2009,Turkmen,2.440118,0.00000024
2009,Hausa,2.440118,0.00000024
2009,Breton,2.440118,0.00000024
2009,Tatar,1.830088,0.00000018
2009,Tonga,0.610029,0.00000006
2010,English,9239919.598,0.95608672
2010,French,217153.7152,0.02246965
2010,Chinese,86650.11991,0.00896599
2010,Spanish,27658.68803,0.00286194
2010,Persian,25383.14568,0.00262648
2010,Turkish,9662.331892,0.00099980
2010,Korean,9005.71712,0.00093185
2010,Portuguese,8747.563135,0.00090514
2010,Arabic,8663.557709,0.00089645
2010,Russian,4629.997347,0.00047908
2010,German,4056.991206,0.00041979
2010,Japanese,3814.677041,0.00039472
2010,Vietnamese,3385.698601,0.00035033
2010,Italian,3321.732418,0.00034371
2010,Polish,1776.65024,0.00018384
2010,Thai,1692.599952,0.00017514
2010,Hungarian,1032.247891,0.00010681
2010,Indonesian,799.064442,0.00008268
2010,Hebrew,767.771706,0.00007944
2010,Dutch,758.306646,0.00007846
2010,Tagalog,665.860288,0.00006890
2010,Romanian,510.116341,0.00005278
2010,Ukrainian,509.227406,0.00005269
2010,Swedish,375.44189,0.00003885
2010,Czech,341.880044,0.00003538
2010,Danish,321.751306,0.00003329
2010,Bulgarian,259.696024,0.00002687
2010,Finnish,241.78688,0.00002502
2010,Faroese,241.307108,0.00002497
2010,Greek,237.024462,0.00002453
2010,Slovak,159.477728,0.00001650
2010,Malay,155.153191,0.00001605
2010,Norwegian,148.604796,0.00001538
2010,Serbian,127.579997,0.00001320
2010,Croatian,111.937221,0.00001158
2010,Catalan,102.816367,0.00001064
2010,Tamil,83.452268,0.00000864
2010,Lithuanian,67.587808,0.00000699
2010,Latvian,67.583554,0.00000699
2010,Hindi,53.646616,0.00000555
2010,Afrikaans,46.695087,0.00000483
2010,Bengali,44.259011,0.00000458
2010,Punjabi,42.857473,0.00000443
2010,Slovenian,41.51113,0.00000430
2010,Azerbaijani,39.597501,0.00000410
2010,Macedonian,38.666852,0.00000400
2010,Estonian,34.365631,0.00000356
2010,Bosnian,28.723237,0.00000297
2010,Gujarati,28.6982,0.00000297
2010,Urdu,24.45336,0.00000253
2010,Amharic,23.052127,0.00000239
2010,Georgian,21.633344,0.00000224
2010,Icelandic,20.218307,0.00000209
2010,Albanian,18.338483,0.00000190
2010,Frisian,17.398854,0.00000180
2010,Guarani,17.390167,0.00000180
2010,Irish,16.46883,0.00000170
2010,Nepali,15.98669,0.00000165
2010,Maltese,14.581313,0.00000151
2010,Malayalam,14.576089,0.00000151
2010,Pashto,13.158639,0.00000136
2010,Mongolian,9.867333,0.00000102
2010,Kannada,8.930782,0.00000092
2010,Swahili,7.993103,0.00000083
2010,Kazakh,7.051826,0.00000073
2010,Khmer,7.049902,0.00000073
2010,Interlingua,7.047254,0.00000073
2010,Yoruba,6.577727,0.00000068
2010,Javanese,4.700809,0.00000049
2010,Uzbek,4.699823,0.00000049
2010,Quechua,4.228461,0.00000044
2010,Marathi,3.759493,0.00000039
2010,Kurdish,3.759028,0.00000039
2010,Telugu,3.758806,0.00000039
2010,Norwegian-N,2.819131,0.00000029
2010,Occitan,1.879207,0.00000019
2010,Corsican,1.409405,0.00000015
2010,Shona,0.939603,0.00000010
2011,English,8195856.959,0.83085697
2011,Spanish,1436773.995,0.14565331
2011,French,122669.101,0.01243561
2011,Chinese,37507.35175,0.00380232
2011,Portuguese,34677.4006,0.00351543
2011,Korean,7746.362199,0.00078529
2011,Russian,4380.195416,0.00044404
2011,German,4032.580926,0.00040880
2011,Japanese,3326.248969,0.00033720
2011,Dutch,2502.098593,0.00025365
2011,Arabic,2392.499584,0.00024254
2011,Hungarian,2104.301872,0.00021332
2011,Italian,1726.624058,0.00017504
2011,Polish,1450.773216,0.00014707
2011,Turkish,1082.936261,0.00010978
2011,Persian,1028.30531,0.00010424
2011,Hebrew,629.799819,0.00006385
2011,Vietnamese,598.55363,0.00006068
2011,Romanian,529.751725,0.00005370
2011,Bulgarian,340.997648,0.00003457
2011,Czech,296.344019,0.00003004
2011,Tagalog,276.063648,0.00002799
2011,Swedish,267.003853,0.00002707
2011,Greek,258.82528,0.00002624
2011,Ukrainian,248.269307,0.00002517
2011,Thai,202.769836,0.00002056
2011,Slovak,177.504774,0.00001799
2011,Finnish,159.413285,0.00001616
2011,Danish,156.945615,0.00001591
2011,Serbian,95.304006,0.00000966
2011,Norwegian,93.499014,0.00000948
2011,Croatian,90.412207,0.00000917
2011,Lithuanian,72.879595,0.00000739
2011,Catalan,65.642105,0.00000665
2011,Tamil,62.48139,0.00000633
2011,Indonesian,46.106318,0.00000467
2011,Estonian,39.426787,0.00000400
2011,Latvian,36.880528,0.00000374
2011,Afrikaans,36.868176,0.00000374
2011,Gujarati,22.490119,0.00000228
2011,Bengali,21.478454,0.00000218
2011,Albanian,18.928218,0.00000192
2011,Hindi,18.411365,0.00000187
2011,Bosnian,17.890933,0.00000181
2011,Amharic,15.850362,0.00000161
2011,Icelandic,15.345856,0.00000156
2011,Punjabi,14.314942,0.00000145
2011,Georgian,13.803565,0.00000140
2011,Swahili,12.78097,0.00000130
2011,Armenian,12.775421,0.00000130
2011,Pashto,11.245518,0.00000114
2011,Kannada,10.738374,0.00000109
2011,Somali,10.732047,0.00000109
2011,Faroese,10.726504,0.00000109
2011,Irish,10.232953,0.00000104
2011,Nepali,9.712782,0.00000098
2011,Azerbaijani,8.179335,0.00000083
2011,Mongolian,7.664714,0.00000078
2011,Kazakh,7.153827,0.00000073
2011,Belarusian,6.641507,0.00000067
2011,Sinhalese,5.621842,0.00000057
2011,Marathi,4.088804,0.00000041
2011,Zulu,3.576359,0.00000036
2011,Serbo-Croatian,2.043457,0.00000021
2011,Oromo,2.043082,0.00000021
2011,Guarani,2.043082,0.00000021
2011,Yoruba,1.532808,0.00000016
2011,Kinyarwanda,1.532748,0.00000016
2011,Frisian,1.021541,0.00000010
2011,Welsh,1.021541,0.00000010
2011,Corsican,0.510771,0.00000005
2011,Sesotho,0,0.00000000
2012,English,8094730.881,0.82719668
2012,Spanish,1442804.355,0.14743949
2012,French,143583.9453,0.01467277
2012,Chinese,41358.11099,0.00422637
2012,Portuguese,27018.36088,0.00276099
2012,Korean,7553.451975,0.00077188
2012,Russian,4336.933575,0.00044319
2012,Japanese,3727.132306,0.00038087
2012,German,3205.571416,0.00032758
2012,Hungarian,2667.497789,0.00027259
2012,Arabic,2287.747691,0.00023378
2012,Dutch,1750.610636,0.00017889
2012,Italian,1530.540889,0.00015641
2012,Polish,1354.385469,0.00013840
2012,Persian,1100.722125,0.00011248
2012,Turkish,1054.982651,0.00010781
2012,Hebrew,624.673302,0.00006384
2012,Vietnamese,623.130185,0.00006368
2012,Romanian,515.043224,0.00005263
2012,Greek,404.000596,0.00004128
2012,Finnish,351.087351,0.00003588
2012,Bulgarian,327.768813,0.00003349
2012,Ukrainian,326.254895,0.00003334
2012,Swedish,319.332969,0.00003263
2012,Czech,275.971855,0.00002820
2012,Slovak,208.34179,0.00002129
2012,Croatian,202.598037,0.00002070
2012,Danish,158.893448,0.00001624
2012,Thai,145.622116,0.00001488
2012,Serbian,140.999451,0.00001441
2012,Tagalog,132.455221,0.00001354
2012,Lithuanian,93.124879,0.00000952
2012,Norwegian,86.45016,0.00000883
2012,Catalan,85.635987,0.00000875
2012,Tamil,84.924323,0.00000868
2012,Latvian,71.99796,0.00000736
2012,Estonian,51.679317,0.00000528
2012,Indonesian,48.166018,0.00000492
2012,Slovenian,36.25955,0.00000371
2012,Bengali,29.817492,0.00000305
2012,Afrikaans,28.084603,0.00000287
2012,Hindi,28.08035,0.00000287
2012,Urdu,22.112803,0.00000226
2012,Punjabi,21.28213,0.00000217
2012,Azerbaijani,20.870849,0.00000213
2012,Swahili,15.743189,0.00000161
2012,Gujarati,15.732183,0.00000161
2012,Armenian,13.608902,0.00000139
2012,Quechua,13.192653,0.00000135
2012,Georgian,13.189652,0.00000135
2012,Faroese,13.174783,0.00000135
2012,Amharic,11.905169,0.00000122
2012,Galician,11.487535,0.00000117
2012,Malay,9.779127,0.00000100
2012,Kannada,9.359133,0.00000096
2012,Marathi,9.359086,0.00000096
2012,Icelandic,9.353524,0.00000096
2012,Macedonian,8.929322,0.00000091
2012,Mongolian,8.081158,0.00000083
2012,Basque,5.106611,0.00000052
2012,Moldavian,5.102391,0.00000052
2012,Sinhalese,4.67792,0.00000048
2012,Kazakh,4.676312,0.00000048
2012,Maori,4.675395,0.00000048
2012,Tswana,4.251937,0.00000043
2012,Khmer,3.825192,0.00000039
2012,Belarusian,3.824911,0.00000039
2012,Akan,2.974726,0.00000030
2012,Rhaeto-Romance,2.124841,0.00000022
2012,Norwegian-N,1.700193,0.00000017
2012,Frisian,1.699801,0.00000017
2012,Serbo-Croatian,1.699801,0.00000017
2013,English,8666571.812,0.88784251
2013,Spanish,873000.2272,0.08943406
2013,French,137117.238,0.01404691
2013,Chinese,19298.72778,0.00197705
2013,Chinese,16255.25316,0.00166526
2013,Korean,8369.97108,0.00085746
2013,Portuguese,7607.666109,0.00077936
2013,Russian,4606.751587,0.00047194
2013,Japanese,3883.711453,0.00039786
2013,Chineset,3051.794361,0.00031264
2013,German,2767.413772,0.00028351
2013,Portuguese-B,2288.318624,0.00023443
2013,Arabic,2183.928797,0.00022373
2013,Hungarian,1835.721204,0.00018806
2013,Italian,1714.879444,0.00017568
2013,Polish,1315.304412,0.00013475
2013,Dutch,1253.251586,0.00012839
2013,Turkish,1075.480049,0.00011018
2013,Portuguese-P,826.992941,0.00008472
2013,Vietnamese,701.21409,0.00007184
2013,Hebrew,629.270899,0.00006447
2013,Romanian,519.514797,0.00005322
2013,Persian,496.297619,0.00005084
2013,Greek,490.533944,0.00005025
2013,Ukrainian,376.852055,0.00003861
2013,Swedish,304.150397,0.00003116
2013,Bulgarian,296.037444,0.00003033
2013,Finnish,289.916729,0.00002970
2013,Czech,281.686217,0.00002886
2013,Slovak,243.381549,0.00002493
2013,Croatian,237.461962,0.00002433
2013,Danish,192.455519,0.00001972
2013,Thai,185.529776,0.00001901
2013,Serbian,159.217512,0.00001631
2013,Norwegian,122.321408,0.00001253
2013,Catalan,103.334277,0.00001059
2013,Tamil,88.377451,0.00000905
2013,Indonesian,80.902216,0.00000829
2013,Lithuanian,70.568085,0.00000723
2013,Latvian,64.833838,0.00000664
2013,Bengali,63.236021,0.00000648
2013,Tagalog,50.998629,0.00000522
