Year,Language,Value,Percentage
2007,Kannada,875.666454,0.00008670
2007,Portuguese,679.433685,0.00006727
2007,Swedish,633.11025,0.00006268
2007,Malayalam,610.710617,0.00006047
2007,Punjabi,596.260057,0.00005903
2007,Indonesian,577.015133,0.00005713
2007,Hebrew,563.555836,0.00005580
2007,Gujarati,489.978666,0.00004851
2007,Finnish,448.838004,0.00004444
2007,Polish,439.553147,0.00004352
2007,Danish,430.353044,0.00004261
2007,Persian,399.613104,0.00003956
2007,Turkish,351.363356,0.00003479
2007,Icelandic,287.836655,0.00002850
2007,Estonian,177.050404,0.00001753
2007,Norwegian,174.04209,0.00001723
2007,Afrikaans,171.012384,0.00001693
2007,Czech,149.957525,0.00001485
2007,Hungarian,149.914771,0.00001484
2007,Malay,122.956556,0.00001217
2007,Romanian,122.880153,0.00001217
2007,Ukrainian,119.934535,0.00001187
2007,Vietnamese,107.926968,0.00001069
2007,Tagalog,95.876766,0.00000949
2007,Oriya,89.889861,0.00000890
2007,Urdu,89.861698,0.00000890
2007,Faroese,83.946622,0.00000831
2007,Greek,83.893389,0.00000831
2007,Catalan,65.914422,0.00000653
2007,Latvian,65.907579,0.00000653
2007,Sanskrit,62.956457,0.00000623
2007,Zulu,59.944382,0.00000593
2007,Nepali,59.938159,0.00000593
2007,Bihari,53.926886,0.00000534
2007,Slovak,47.924467,0.00000474
2007,Bulgarian,44.94159,0.00000445
2007,Mongolian,44.93461,0.00000445
2007,Croatian,41.950472,0.00000415
2007,Albanian,38.951879,0.00000386
2007,Serbian,35.944243,0.00000356
2007,Galician,29.963708,0.00000297
2007,Uzbek,29.958681,0.00000297
2007,Slovenian,26.972801,0.00000267
2007,Norwegian-N,23.971148,0.00000237
2007,Interlingua,23.965802,0.00000237
2007,Esperanto,20.977871,0.00000208
2007,Javanese,20.97096,0.00000208
2007,Irish,20.970283,0.00000208
2007,Armenian,20.965039,0.00000208
2007,Azerbaijani,17.972505,0.00000178
2007,Lithuanian,17.970034,0.00000178
2007,Tigrinya,14.979429,0.00000148
2007,Frisian,14.979266,0.00000148
2007,Macedonian,14.978249,0.00000148
2007,Swahili,11.980022,0.00000119
2007,Tatar,11.980022,0.00000119
2007,Pashto,11.980022,0.00000119
2007,Maltese,11.980022,0.00000119
2007,Corsican,8.987487,0.00000089
2007,Belarusian,8.985017,0.00000089
2007,Bosnian,8.985017,0.00000089
2007,Xhosa,8.985017,0.00000089
2007,Lingala,5.990011,0.00000059
2007,Kyrgyz,5.990011,0.00000059
2007,Shona,2.995006,0.00000030
2007,Welsh,2.995006,0.00000030
2007,Breton,2.995006,0.00000030
2007,Uighur,2.995006,0.00000030
2008,English,9695223.661,0.98603367
2008,Hindi,60811.4415,0.00618471
2008,Tamil,12851.86776,0.00130707
2008,French,6883.373829,0.00070006
2008,Chinese,6233.835302,0.00063400
2008,Telugu,5407.102225,0.00054992
2008,German,5389.921272,0.00054817
2008,Marathi,4967.018219,0.00050516
2008,Bengali,3890.642102,0.00039569
2008,Japanese,3442.560977,0.00035012
2008,Kannada,2741.880155,0.00027886
2008,Arabic,2505.839896,0.00025485
2008,Malayalam,2458.115814,0.00025000
2008,Korean,2155.143549,0.00021918
2008,Spanish,2085.893417,0.00021214
2008,Italian,1699.515925,0.00017285
2008,Punjabi,1494.916655,0.00015204
2008,Gujarati,1446.092436,0.00014707
2008,Thai,1288.742815,0.00013107
2008,Dutch,1113.718041,0.00011327
2008,Russian,1065.871916,0.00010840
2008,Portuguese,644.431901,0.00006554
2008,Swedish,593.529966,0.00006036
2008,Hebrew,564.923908,0.00005745
2008,Danish,445.79909,0.00004534
2008,Turkish,440.046865,0.00004475
2008,Finnish,402.370499,0.00004092
2008,Polish,378.624632,0.00003851
2008,Indonesian,377.469598,0.00003839
2008,Persian,372.303824,0.00003786
2008,Icelandic,324.805108,0.00003303
2008,Romanian,194.260205,0.00001976
2008,Vietnamese,184.924046,0.00001881
2008,Afrikaans,181.386975,0.00001845
2008,Norwegian,181.262594,0.00001843
2008,Hungarian,176.507216,0.00001795
2008,Tagalog,170.169657,0.00001731
2008,Czech,128.286321,0.00001305
2008,Mongolian,112.243665,0.00001142
2008,Urdu,105.736235,0.00001075
2008,Malay,100.907318,0.00001026
2008,Greek,100.89427,0.00001026
2008,Estonian,89.695852,0.00000912
2008,Nepali,84.832965,0.00000863
2008,Ukrainian,80.044026,0.00000814
2008,Slovak,73.721654,0.00000750
2008,Faroese,70.447492,0.00000716
2008,Catalan,60.871777,0.00000619
2008,Zulu,60.860417,0.00000619
2008,Croatian,51.214126,0.00000521
2008,Oriya,51.210507,0.00000521
2008,Lithuanian,40.021869,0.00000407
2008,Kazakh,40.02146,0.00000407
2008,Sanskrit,38.41867,0.00000391
2008,Bulgarian,38.409383,0.00000391
2008,Serbian,33.61447,0.00000342
2008,Pashto,32.001005,0.00000325
2008,Azerbaijani,30.396234,0.00000309
2008,Irish,28.822,0.00000293
2008,Uzbek,28.800669,0.00000293
2008,Latvian,27.203084,0.00000277
2008,Galician,25.615357,0.00000261
2008,Bihari,23.999913,0.00000244
2008,Maltese,20.802785,0.00000212
2008,Tatar,19.202987,0.00000195
2008,Bosnian,19.200781,0.00000195
2008,Armenian,17.59782,0.00000179
2008,Macedonian,16.005333,0.00000163
2008,Basque,16.00271,0.00000163
2008,Slovenian,14.404737,0.00000147
2008,Quechua,14.403478,0.00000146
2008,Swahili,12.798414,0.00000130
2008,Norwegian-N,11.199481,0.00000114
2008,Frisian,11.198612,0.00000114
2008,Maori,7.999045,0.00000081
2008,Amharic,6.399207,0.00000065
2008,Corsican,4.799405,0.00000049
2008,Welsh,3.199604,0.00000033
2008,Georgian,3.199604,0.00000033
2008,Guarani,1.599802,0.00000016
2009,English,9862888.686,0.98497450
2009,Hindi,65871.99417,0.00657842
2009,Tamil,23910.82555,0.00238790
2009,Marathi,5934.650764,0.00059267
2009,French,5422.6212,0.00054154
2009,Chinese,5231.405872,0.00052244
2009,Telugu,5166.423002,0.00051595
2009,Kannada,4757.203516,0.00047509
2009,German,4062.544505,0.00040571
2009,Malayalam,3948.516197,0.00039433
2009,Bengali,3244.970677,0.00032406
2009,Japanese,2740.024496,0.00027364
2009,Gujarati,2677.278146,0.00026737
2009,Arabic,2133.879643,0.00021310
2009,Punjabi,2025.38848,0.00020227
2009,Spanish,1797.970642,0.00017956
2009,Korean,1720.976526,0.00017187
2009,Italian,1223.022194,0.00012214
2009,Thai,1214.7909,0.00012132
2009,Russian,872.644649,0.00008715
2009,Dutch,856.678284,0.00008555
2009,Portuguese,567.135961,0.00005664
2009,Indonesian,545.7495,0.00005450
2009,Swedish,418.624625,0.00004181
2009,Polish,341.071058,0.00003406
2009,Hebrew,306.509207,0.00003061
2009,Turkish,287.956317,0.00002876
2009,Danish,264.367686,0.00002640
2009,Finnish,259.599885,0.00002593
2009,Persian,258.167657,0.00002578
2009,Icelandic,219.532066,0.00002192
2009,Vietnamese,168.19005,0.00001680
2009,Norwegian,165.907996,0.00001657
2009,Afrikaans,157.47991,0.00001573
2009,Romanian,148.016065,0.00001478
2009,Tagalog,128.74971,0.00001286
2009,Hungarian,111.720153,0.00001116
2009,Urdu,95.504684,0.00000954
2009,Nepali,90.751368,0.00000906
2009,Malay,78.547531,0.00000784
2009,Mongolian,72.836935,0.00000727
2009,Ukrainian,69.027982,0.00000689
2009,Czech,68.996415,0.00000689
2009,Estonian,63.345252,0.00000633
2009,Greek,61.482605,0.00000614
2009,Faroese,51.994642,0.00000519
2009,Oriya,51.034699,0.00000510
2009,Croatian,46.330597,0.00000463
2009,Bulgarian,46.311173,0.00000462
2009,Catalan,39.685946,0.00000396
2009,Sanskrit,38.733149,0.00000387
2009,Albanian,34.966713,0.00000349
2009,Kazakh,33.057066,0.00000330
2009,Slovak,32.118448,0.00000321
2009,Serbian,26.4581,0.00000264
2009,Slovenian,25.505373,0.00000255
2009,Zulu,23.613995,0.00000236
2009,Lithuanian,22.670933,0.00000226
2009,Azerbaijani,22.667914,0.00000226
2009,Uzbek,18.881644,0.00000189
2009,Bihari,17.937638,0.00000179
2009,Swahili,16.998697,0.00000170
2009,Norwegian-N,16.050369,0.00000160
2009,Pashto,15.106721,0.00000151
2009,Basque,12.271282,0.00000123
2009,Latvian,11.333847,0.00000113
2009,Irish,10.384133,0.00000104
2009,Belarusian,9.439565,0.00000094
2009,Interlingua,8.500686,0.00000085
2009,Maltese,8.498162,0.00000085
2009,Xhosa,7.553455,0.00000075
2009,Serbo-Croatian,6.608489,0.00000066
2009,Macedonian,6.6077,0.00000066
2009,Quechua,6.607612,0.00000066
2009,Sinhalese,4.719723,0.00000047
2009,Turkmen,4.719723,0.00000047
2009,Tonga,3.776435,0.00000038
2009,Igbo,3.775778,0.00000038
2009,Rhaeto-Romance,2.831834,0.00000028
2009,Corsican,2.831834,0.00000028
2009,Sundanese,1.887889,0.00000019
2010,English,9789421.464,0.98399295
2010,Hindi,73773.40182,0.00741540
2010,Tamil,33962.83446,0.00341381
2010,Marathi,6796.723483,0.00068318
2010,Telugu,5323.753693,0.00053512
2010,Chinese,4849.123213,0.00048741
2010,Kannada,4654.11387,0.00046781
2010,French,3979.648876,0.00040002
2010,Bengali,2964.075337,0.00029794
2010,Malayalam,2922.552084,0.00029376
2010,German,2862.003497,0.00028768
2010,Gujarati,2653.900785,0.00026676
2010,Japanese,1835.353031,0.00018448
2010,Arabic,1740.201668,0.00017492
2010,Punjabi,1598.605521,0.00016069
2010,Spanish,1330.347394,0.00013372
2010,Korean,1235.156976,0.00012415
2010,Italian,783.267323,0.00007873
2010,Thai,680.272438,0.00006838
2010,Russian,678.325651,0.00006818
2010,Dutch,620.812502,0.00006240
2010,Portuguese,356.142587,0.00003580
2010,Swedish,312.819212,0.00003144
2010,Indonesian,269.487672,0.00002709
2010,Danish,263.283859,0.00002646
2010,Turkish,241.797438,0.00002430
2010,Hebrew,208.026532,0.00002091
2010,Finnish,199.63641,0.00002007
2010,Polish,196.461145,0.00001975
2010,Afrikaans,154.461565,0.00001553
2010,Romanian,149.866278,0.00001506
2010,Persian,143.071687,0.00001438
2010,Vietnamese,141.536054,0.00001423
2010,Norwegian,127.972663,0.00001286
2010,Tagalog,118.55137,0.00001192
2010,Hungarian,97.824721,0.00000983
2010,Nepali,92.061342,0.00000925
2010,Icelandic,80.705949,0.00000811
2010,Ukrainian,65.126091,0.00000655
2010,Czech,60.873431,0.00000612
2010,Urdu,57.285275,0.00000576
2010,Estonian,51.630267,0.00000519
2010,Oriya,50.928311,0.00000512
2010,Malay,50.891748,0.00000512
2010,Mongolian,47.404949,0.00000476
2010,Greek,45.324058,0.00000456
2010,Croatian,40.360794,0.00000406
2010,Faroese,37.473516,0.00000377
2010,Guarani,36.01408,0.00000362
2010,Slovak,30.404805,0.00000306
2010,Lithuanian,28.275096,0.00000284
2010,Sanskrit,26.868003,0.00000270
2010,Slovenian,19.775745,0.00000199
2010,Serbian,16.958569,0.00000170
2010,Bulgarian,16.949194,0.00000170
2010,Latvian,16.251435,0.00000163
2010,Welsh,16.247723,0.00000163
2010,Irish,14.122648,0.00000142
2010,Belarusian,13.424247,0.00000135
2010,Pashto,13.424072,0.00000135
2010,Tatar,12.011078,0.00000121
2010,Bihari,11.306662,0.00000114
2010,Kazakh,11.298601,0.00000114
2010,Swahili,10.598269,0.00000107
2010,Basque,9.888743,0.00000099
2010,Armenian,9.181202,0.00000092
2010,Azerbaijani,7.062752,0.00000071
2010,Maltese,6.357167,0.00000064
2010,Malagasy,3.531162,0.00000035
2010,Macedonian,3.530662,0.00000035
2010,Occitan,3.530662,0.00000035
2010,Esperanto,2.82453,0.00000028
2010,Lingala,1.412265,0.00000014
2010,Xhosa,1.412265,0.00000014
2010,Wolof,0.706132,0.00000007
2011,English,9719551.933,0.98130816
2011,Hindi,102483.537,0.01034697
2011,Chinese,40647.44545,0.00410386
2011,French,4472.313293,0.00045153
2011,Marathi,4146.403343,0.00041863
2011,Punjabi,2978.826492,0.00030075
2011,Tamil,2950.857215,0.00029793
2011,German,2540.819656,0.00025653
2011,Bengali,2436.177881,0.00024596
2011,Vietnamese,2288.579144,0.00023106
2011,Gujarati,2094.598489,0.00021148
2011,Arabic,1695.841514,0.00017122
2011,Japanese,1562.220243,0.00015773
2011,Spanish,1414.685968,0.00014283
2011,Portuguese,1339.459538,0.00013523
2011,Malayalam,1285.072229,0.00012974
2011,Telugu,1276.192279,0.00012885
2011,Russian,1273.130341,0.00012854
2011,Indonesian,1015.143176,0.00010249
2011,Italian,789.36117,0.00007970
2011,Korean,740.944371,0.00007481
2011,Thai,701.179138,0.00007079
2011,Kannada,600.266417,0.00006060
2011,Indonesian,479.816133,0.00004844
2011,Dutch,475.104801,0.00004797
2011,Turkish,363.162675,0.00003667
2011,Swedish,263.359593,0.00002659
2011,Hebrew,230.13256,0.00002323
2011,Persian,202.510034,0.00002045
2011,Polish,201.344837,0.00002033
2011,Finnish,196.673183,0.00001986
2011,Nepali,195.33455,0.00001972
2011,Afrikaans,182.912044,0.00001847
2011,Danish,165.038706,0.00001666
2011,Tagalog,117.24491,0.00001184
2011,Romanian,106.208211,0.00001072
2011,Norwegian,99.336163,0.00001003
2011,Czech,84.445158,0.00000853
2011,Hungarian,80.690378,0.00000815
2011,Lithuanian,73.776242,0.00000745
2011,Ukrainian,68.416678,0.00000691
2011,Greek,63.81365,0.00000644
2011,Urdu,60.509532,0.00000611
2011,Icelandic,56.95273,0.00000575
2011,Estonian,45.848118,0.00000463
2011,Mongolian,44.247787,0.00000447
2011,Croatian,38.437673,0.00000388
2011,Slovak,37.386953,0.00000377
2011,Sinhalese,37.335247,0.00000377
2011,Bulgarian,34.755749,0.00000351
2011,Georgian,34.699749,0.00000350
2011,Malay,33.128058,0.00000334
2011,Swahili,27.360852,0.00000276
2011,Sanskrit,26.824006,0.00000271
2011,Faroese,21.559273,0.00000218
2011,Oriya,21.022278,0.00000212
2011,Slovenian,19.990035,0.00000202
2011,Catalan,18.387906,0.00000186
2011,Pashto,17.346489,0.00000175
2011,Serbian,14.717193,0.00000149
2011,Belarusian,13.657803,0.00000138
2011,Uzbek,13.141259,0.00000133
2011,Azerbaijani,13.135574,0.00000133
2011,Welsh,12.086075,0.00000122
2011,Albanian,10.505912,0.00000106
2011,Latvian,9.986679,0.00000101
2011,Zulu,9.459434,0.00000096
2011,Galician,9.459128,0.00000096
2011,Macedonian,7.358102,0.00000074
2011,Bihari,7.355975,0.00000074
2011,Basque,7.35446,0.00000074
2011,Kazakh,6.826964,0.00000069
2011,Bosnian,5.779852,0.00000058
2011,Maori,5.778524,0.00000058
2011,Kyrgyz,5.252246,0.00000053
2011,Yoruba,4.728119,0.00000048
2011,Norwegian-N,4.202569,0.00000042
2011,Xhosa,4.201861,0.00000042
2011,Oromo,3.677034,0.00000037
2011,Sesotho,3.676564,0.00000037
2011,Turkmen,2.100765,0.00000021
2011,Quechua,1.575453,0.00000016
2011,Somali,1.575453,0.00000016
2011,Rundi,1.050302,0.00000011
2011,Assamese,0,0.00000000
2012,English,9709983.936,0.98181119
2012,Hindi,108480.5027,0.01096885
2012,Chinese,21555.03646,0.00217951
2012,Indonesian,5152.502652,0.00052099
2012,Vietnamese,3735.78162,0.00037774
2012,Portuguese,3583.913751,0.00036238
2012,Marathi,3210.568292,0.00032463
2012,Punjabi,3059.947629,0.00030940
2012,French,2844.800617,0.00028765
2012,Bengali,2767.014845,0.00027978
2012,Spanish,2526.251154,0.00025544
2012,Tamil,2297.157277,0.00023227
2012,German,2274.644913,0.00023000
2012,Gujarati,2033.194523,0.00020558
2012,Telugu,1741.671471,0.00017611
2012,Arabic,1690.049232,0.00017089
2012,Japanese,1644.446968,0.00016628
2012,Malayalam,1522.429512,0.00015394
2012,Russian,1338.25973,0.00013532
2012,Indonesian,1120.091243,0.00011326
2012,Kannada,1076.925833,0.00010889
2012,Persian,777.548446,0.00007862
2012,Italian,749.660734,0.00007580
2012,Korean,583.997503,0.00005905
2012,Thai,448.429998,0.00004534
2012,Dutch,388.337962,0.00003927
2012,Turkish,340.4735,0.00003443
2012,Finnish,281.469425,0.00002846
2012,Polish,230.435883,0.00002330
2012,Swedish,192.509326,0.00001947
2012,Hebrew,189.519441,0.00001916
2012,Danish,172.383172,0.00001743
2012,Romanian,169.251987,0.00001711
2012,Afrikaans,156.849754,0.00001586
2012,Georgian,141.459738,0.00001430
2012,Catalan,127.737789,0.00001292
2012,Czech,112.14923,0.00001134
2012,Nepali,91.489519,0.00000925
2012,Hungarian,90.926157,0.00000919
2012,Norwegian,89.837517,0.00000908
2012,Lithuanian,72.99782,0.00000738
2012,Urdu,61.102363,0.00000618
2012,Ukrainian,55.652609,0.00000563
2012,Greek,49.430344,0.00000500
2012,Tagalog,45.128446,0.00000456
2012,Malay,43.818635,0.00000443
2012,Swahili,41.696519,0.00000422
2012,Bulgarian,39.624325,0.00000401
2012,Estonian,38.362541,0.00000388
2012,Croatian,34.25846,0.00000346
2012,Icelandic,33.073917,0.00000334
2012,Oriya,29.113891,0.00000294
2012,Sinhalese,27.595259,0.00000279
2012,Serbian,26.349565,0.00000266
2012,Slovak,25.712758,0.00000260
2012,Mongolian,20.209722,0.00000204
2012,Latvian,18.698171,0.00000189
2012,Basque,17.148312,0.00000173
2012,Pashto,15.300097,0.00000155
2012,Esperanto,14.998526,0.00000152
2012,Bihari,14.074081,0.00000142
2012,Faroese,14.061352,0.00000142
2012,Albanian,13.448785,0.00000136
2012,Armenian,13.152344,0.00000133
2012,Sanskrit,12.551752,0.00000127
2012,Irish,11.315651,0.00000114
2012,Kazakh,10.09166,0.00000102
2012,Amharic,9.788199,0.00000099
2012,Yoruba,7.651747,0.00000077
2012,Galician,7.641885,0.00000077
2012,Belarusian,7.340889,0.00000074
2012,Xhosa,6.726762,0.00000068
2012,Slovenian,6.72485,0.00000068
2012,Bosnian,6.113751,0.00000062
2012,Ewe,5.808456,0.00000059
2012,Latin,5.504266,0.00000056
2012,Frisian,4.89296,0.00000049
2012,Oromo,4.583766,0.00000046
2012,Maltese,4.583074,0.00000046
2012,Interlingua,3.974247,0.00000040
2012,Macedonian,3.362417,0.00000034
2012,Breton,3.056943,0.00000031
2012,Tswana,3.055383,0.00000031
2012,Kyrgyz,2.139059,0.00000022
2012,Rundi,1.527938,0.00000015
2012,Tonga,1.222509,0.00000012
2012,Yiddish,0.611077,0.00000006
2013,English,9819727.752,0.97573399
2013,Hindi,124742.9154,0.01239504
2013,Indonesian,25420.69364,0.00252592
2013,Vietnamese,15766.561,0.00156664
2013,Spanish,14104.24603,0.00140146
2013,Arabic,6176.308265,0.00061371
2013,Portuguese-B,6070.9651,0.00060324
2013,Chinese,5176.527382,0.00051436
2013,Bengali,4759.364119,0.00047291
