Year,Language,Value,Percentage
2013,Rhaeto-Romance,4.903676,0.00000050
2013,Yoruba,4.743686,0.00000049
2013,Mongolian,4.741847,0.00000049
2013,Macedonian,4.74053,0.00000049
2013,Quechua,4.579894,0.00000047
2013,Montenegrin,3.923876,0.00000040
2013,Welsh,3.434836,0.00000035
2013,Amharic,3.269915,0.00000034
2013,Xhosa,2.780446,0.00000029
2013,Kyrgyz,2.778964,0.00000029
2013,Breton,2.124854,0.00000022
2013,Turkmen,0.980487,0.00000010
2013,Igbo,0.490189,0.00000005
2014,English,9302399.318,0.96037474
2014,Spanish,239685.349,0.02474499
2014,Chinese,25391.79684,0.00262144
2014,Arabic,21504.5181,0.00222011
2014,French,16186.04398,0.00167104
2014,Portuguese-B,13218.67497,0.00136469
2014,German,8322.791174,0.00085924
2014,Russian,7668.614425,0.00079170
2014,Turkish,6747.270364,0.00069658
2014,Japanese,6658.123835,0.00068738
2014,Korean,6630.446802,0.00068452
2014,Italian,4778.71976,0.00049335
2014,Chineset,4235.133367,0.00043723
2014,Persian,4074.739079,0.00042067
2014,Polish,2535.172259,0.00026173
2014,Dutch,2347.305415,0.00024233
2014,Hebrew,2075.292375,0.00021425
2014,Swedish,1866.330924,0.00019268
2014,Danish,1111.94273,0.00011480
2014,Indonesian,1014.61125,0.00010475
2014,Norwegian,985.1433,0.00010171
2014,Thai,841.771057,0.00008690
2014,Portuguese-P,738.376407,0.00007623
2014,Vietnamese,649.502912,0.00006705
2014,Hungarian,547.631523,0.00005654
2014,Greek,533.556815,0.00005508
2014,Ukrainian,432.260917,0.00004463
2014,Finnish,428.468684,0.00004423
2014,Romanian,353.72442,0.00003652
2014,Bengali,292.925191,0.00003024
2014,Czech,257.167183,0.00002655
2014,Catalan,210.698117,0.00002175
2014,Slovak,169.278451,0.00001748
2014,Croatian,158.958377,0.00001641
2014,Bulgarian,157.475494,0.00001626
2014,Serbian,133.94391,0.00001383
2014,Tagalog,117.289136,0.00001211
2014,Georgian,77.642695,0.00000802
2014,Lithuanian,72.68908,0.00000750
2014,Slovenian,58.934176,0.00000608
2014,Estonian,41.963697,0.00000433
2014,Malay,38.759268,0.00000400
2014,Latvian,35.07319,0.00000362
2014,Urdu,34.1507,0.00000353
2014,Tamil,33.852269,0.00000349
2014,Icelandic,26.780136,0.00000276
2014,Hindi,23.533926,0.00000243
2014,Albanian,20.356009,0.00000210
2014,Armenian,18.137525,0.00000187
2014,Galician,16.803176,0.00000173
2014,Uzbek,14.625581,0.00000151
2014,Belarusian,14.604444,0.00000151
2014,Pashto,14.419152,0.00000149
2014,Mongolian,13.769812,0.00000142
2014,Azerbaijani,12.92276,0.00000133
2014,Afrikaans,12.584973,0.00000130
2014,Nepali,12.090263,0.00000125
2014,Irish,11.594424,0.00000120
2014,Telugu,11.572346,0.00000119
2014,Montenegrin,10.907065,0.00000113
2014,Marathi,10.397761,0.00000107
2014,Swahili,9.905659,0.00000102
2014,Javanese,9.396225,0.00000097
2014,Basque,9.225792,0.00000095
2014,Latin,8.392282,0.00000087
2014,Bosnian,8.21594,0.00000085
2014,Quechua,8.047289,0.00000083
2014,Punjabi,7.717832,0.00000080
2014,Burmese,7.713363,0.00000080
2014,Malayalam,7.037584,0.00000073
2014,Norwegian-N,6.546869,0.00000068
2014,Amharic,6.541749,0.00000068
2014,Cebuano,4.526808,0.00000047
2014,Esperanto,4.190524,0.00000043
2014,Sinhalese,4.021861,0.00000042
2014,Kannada,3.854544,0.00000040
2014,Breton,2.847895,0.00000029
2014,Yoruba,2.680091,0.00000028
2014,Maltese,2.177748,0.00000022
2014,Igbo,2.010063,0.00000021
2014,Akan,1.842672,0.00000019
2014,Seselwa-Creole-French,1.675214,0.00000017
2014,Serbo-Croatian,0.837707,0.00000009
2014,Shona,0.335058,0.00000003
2015,English,9584497.848,0.97296427
2015,Spanish,108128.473,0.01097659
2015,Arabic,27031.05669,0.00274404
2015,Persian,26845.70275,0.00272522
2015,Chinese,19285.08676,0.00195771
2015,French,13280.90612,0.00134820
2015,Portuguese-B,12684.92397,0.00128770
2015,Russian,7159.665256,0.00072681
2015,German,7138.798844,0.00072469
2015,Turkish,6922.80229,0.00070276
2015,Korean,5560.801066,0.00056450
2015,Japanese,5549.971347,0.00056340
2015,Italian,3747.512149,0.00038043
2015,Chineset,3512.494544,0.00035657
2015,Indonesian,2239.640518,0.00022736
2015,Polish,2120.925774,0.00021530
2015,Hebrew,1785.201836,0.00018122
2015,Dutch,1703.658384,0.00017295
2015,Swedish,1685.134458,0.00017107
2015,Bengali,1237.281728,0.00012560
2015,Danish,948.208365,0.00009626
2015,Norwegian,927.955469,0.00009420
2015,Thai,784.330618,0.00007962
2015,Portuguese-P,684.135635,0.00006945
2015,Vietnamese,614.133051,0.00006234
2015,Ukrainian,546.58493,0.00005549
2015,Romanian,536.612268,0.00005447
2015,Hungarian,500.569532,0.00005082
2015,Greek,483.403132,0.00004907
2015,Finnish,388.00283,0.00003939
2015,Czech,256.694648,0.00002606
2015,Catalan,175.746943,0.00001784
2015,Tagalog,152.729779,0.00001550
2015,Croatian,151.851881,0.00001542
2015,Bulgarian,138.091701,0.00001402
2015,Slovak,134.279849,0.00001363
2015,Serbian,110.357347,0.00001120
2015,Urdu,91.52748,0.00000929
2015,Malay,80.385401,0.00000816
2015,Lithuanian,71.906909,0.00000730
2015,Georgian,66.794614,0.00000678
2015,Azerbaijani,61.756413,0.00000627
2015,Hindi,59.586972,0.00000605
2015,Tswana,56.461164,0.00000573
2015,Afrikaans,54.111079,0.00000549
2015,Estonian,40.838028,0.00000415
2015,Pashto,38.904154,0.00000395
2015,Mongolian,36.846375,0.00000374
2015,Slovenian,34.8293,0.00000354
2015,Latvian,33.809166,0.00000343
2015,Tamil,30.259229,0.00000307
2015,Albanian,27.256734,0.00000277
2015,Armenian,26.709398,0.00000271
2015,Icelandic,25.729723,0.00000261
2015,Belarusian,25.714348,0.00000261
2015,Irish,20.703639,0.00000210
2015,Haitian-Creole,20.175969,0.00000205
2015,Amharic,19.666117,0.00000200
2015,Akan,19.179388,0.00000195
2015,Malayalam,18.655627,0.00000189
2015,Cebuano,16.6392,0.00000169
2015,Bosnian,16.131655,0.00000164
2015,Nepali,15.624901,0.00000159
2015,Tajik,14.10569,0.00000143
2015,Gujarati,12.095892,0.00000123
2015,Kannada,12.093267,0.00000123
2015,Swahili,10.075353,0.00000102
2015,Basque,9.577569,0.00000097
2015,Montenegrin,9.074289,0.00000092
2015,Uzbek,9.069475,0.00000092
2015,Khmer,9.067875,0.00000092
2015,Quechua,8.568487,0.00000087
2015,Macedonian,7.558306,0.00000077
2015,Yoruba,7.052943,0.00000072
2015,Shona,6.551997,0.00000067
2015,Sinhalese,6.549983,0.00000066
2015,Hausa,6.046521,0.00000061
2015,Faroese,5.541602,0.00000056
2015,Somali,5.038281,0.00000051
2015,Igbo,5.037176,0.00000051
2015,Oromo,4.02929,0.00000041
2015,Xhosa,3.023691,0.00000031
2015,Rhaeto-Romance,3.023361,0.00000031
2015,Wolof,3.021968,0.00000031
2015,Ewe,2.015243,0.00000020
2015,Sesotho,2.014645,0.00000020
2015,Pedi,0,0.00000000
